,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0.1,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply,wei_dyn_corr,wei_dollar_eur_gen_trend,diff_wei_trend,absdiiff
357,2019-05-07,0.8927,0.8952,0.8913,0.8932,856.0,40.05,23.66,45.05,3.3200000000000003,85.54,24.64,19.6,92.15,65.28,6.86,30.4,10.8,63.75,79.53999999999998,20.13,40.85,0.46627981487578296,35.9585,-2.8765,0.028765
358,2019-05-08,0.8932,0.894,0.8916,0.8928,857.0,41.4,22.88000000000001,41.87000000000001,2.8000000000000003,80.99000000000002,22.12,20.0,95.0,62.56,6.86,30.4,10.5,66.0,80.36,40.26,39.99,0.3957126323778361,41.5545,5.5959999999999965,0.05595999999999997
359,2019-05-09,0.8928,0.8947,0.8889,0.8912,858.0,43.2,23.14,44.52,2.6,91.0,22.96,17.6,88.35,67.32000000000001,0.0,29.76,8.25,60.0,79.53999999999998,20.13,37.84,0.51515384468582,37.266999999999996,-4.287499999999993,0.042874999999999934
360,2019-05-10,0.8911,0.8912,0.8885,0.8901,859.0,39.6,20.54,42.40000000000001,2.24,80.08,22.680000000000003,17.6,75.05,65.28,14.000000000000002,28.48,7.649999999999999,51.75,72.16,20.74,35.26,0.43632481903718895,34.391999999999996,-2.875,0.02875
361,2019-05-13,0.8898,0.8912,0.8876,0.8901,862.0,34.83,26.04000000000001,43.99,4.0,79.12,24.36,28.98,80.1,60.06,16.5,27.9,6.96,71.76,77.89999999999998,17.0,41.28,0.311578913446057,33.4725,-0.9195000000000064,0.009195000000000064
362,2019-05-14,0.8901,0.8925,0.889,0.892,863.0,36.98,28.000000000000004,46.64,3.08,87.4,25.23,24.84,81.88,62.7,22.0,28.5,6.3599999999999985,73.32000000000002,80.36,50.0,41.28,0.21003083014589202,45.566,12.093500000000004,0.12093500000000004
363,2019-05-15,0.892,0.8942,0.8908,0.8921,864.0,38.27,27.160000000000004,44.52,2.96,84.64,26.39,25.3,80.99,64.02,11.0,26.4,7.439999999999999,67.08,82.0,25.0,41.28,0.5565413417777559,37.819,-7.747000000000001,0.07747000000000001
364,2019-05-16,0.8921,0.8953,0.8907,0.8947,865.0,34.83,26.88000000000001,47.7,2.44,90.16,23.2,24.38000000000001,74.76,62.7,10.78,26.7,7.3199999999999985,64.74000000000001,79.53999999999998,16.5,40.85,0.456985116913903,34.864000000000004,-2.9549999999999983,0.029549999999999983
365,2019-05-17,0.8947,0.8962,0.8939,0.8959,866.0,33.11,23.8,42.93,2.28,78.2,25.52,23.46,71.2,58.74,0.0,24.9,7.08,54.6,75.44,0.0,37.41,0.336403515247324,27.0395,-7.824500000000004,0.07824500000000004
366,2019-05-20,0.8956,0.8965,0.8944,0.8951,869.0,30.03,26.6,46.44000000000001,3.88,74.82,21.06,26.4,61.56,62.72,0.0,22.95000000000001,5.7200000000000015,73.71000000000002,77.60000000000002,12.58,41.8,-0.14622023800394102,30.566999999999997,3.5275,0.035275
367,2019-05-21,0.8951,0.8972,0.894,0.8955,870.0,31.59,28.000000000000004,46.98,3.2,85.14,20.28,22.88,70.47,59.52,0.0,22.41,7.0200000000000005,73.71000000000002,77.60000000000002,24.79,44.0,-0.15543328133277698,36.177,5.6099999999999985,0.05609999999999998
368,2019-05-22,0.8955,0.8967,0.8943,0.8961,871.0,29.64,28.000000000000004,44.82,2.88,81.7,20.54,22.44,64.80000000000001,56.32,0.0,21.6,7.15,72.09,77.60000000000002,12.58,42.24,0.14769951659867905,31.476999999999997,-4.699999999999998,0.046999999999999986
369,2019-05-23,0.8961,0.8999,0.8935,0.8939,872.0,27.69,25.20000000000001,44.28,2.52,78.26,20.54,21.56,65.61,53.76,7.649999999999999,21.33,7.54,70.47,76.0,12.58,40.04,-0.0015330920831404802,29.680999999999997,-1.7959999999999994,0.017959999999999993
370,2019-05-24,0.8939,0.8943,0.8915,0.8921,873.0,23.4,22.4,46.44000000000001,2.28,67.94,18.98,20.68,59.13,56.96,0.0,18.9,6.5,60.75000000000001,71.2,32.56,37.84,-0.161896331479791,32.624,2.9430000000000014,0.029430000000000015
371,2019-05-27,0.8918,0.8935,0.8913,0.8932,876.0,17.15,16.900000000000002,32.40000000000001,1.83,39.2,21.33,51.0,48.0,59.15,0.0,19.44,5.83,60.48,61.6,26.8,32.34,-0.0670541854811862,23.795,-8.829,0.08829000000000001
372,2019-05-28,0.8932,0.8958,0.8928,0.8954,877.0,23.8,23.66,46.44000000000001,2.73,68.0,23.49,34.17,68.0,59.8,0.0,18.24,5.83,83.16,73.15,44.89,39.9,-0.427732523815283,36.827,13.031999999999995,0.13031999999999994
373,2019-05-29,0.8954,0.8987,0.8946,0.8976,878.0,26.95,25.22,54.0,2.4,77.60000000000002,22.68,29.07,66.4,63.05,0.0,16.8,6.2700000000000005,84.0,74.69,33.5,41.16,-0.0454468123752992,36.161,-0.6659999999999968,0.006659999999999968
374,2019-05-30,0.8976,0.8993,0.897,0.898,879.0,26.95,23.92,48.6,1.98,72.0,20.790000000000006,24.99,63.2,61.1,0.0,16.56,5.28,78.11999999999998,73.92,32.830000000000005,37.8,0.17140937558724306,34.74,-1.4209999999999994,0.014209999999999993
375,2019-05-31,0.898,0.8986,0.8943,0.8949,880.0,21.0,21.84,48.06,1.86,73.60000000000002,19.98,24.99,59.2,55.25,0.0,14.88,4.18,68.88,70.84,22.78,36.54,0.211747021145273,29.449,-5.291,0.052910000000000006
376,2019-06-03,0.8948,0.8956,0.8877,0.889,883.0,22.11,25.11000000000001,51.7,3.76,84.48,18.46,34.71,71.44,62.72,0.0,19.53,9.62,80.96,77.60000000000002,17.55,40.48,-0.0662477153306026,30.464000000000002,1.014999999999997,0.01014999999999997
377,2019-06-04,0.889,0.8904,0.8866,0.8884,884.0,23.1,27.0,51.15000000000001,3.0,80.08,18.2,32.370000000000005,73.72,60.8,0.0,18.48,8.84,84.48,76.0,13.65,42.24,-0.10687183084387099,29.6905,-0.7734999999999985,0.007734999999999985
378,2019-06-05,0.8884,0.8909999999999999,0.8844,0.8903,885.0,23.1,25.92,49.50000000000001,2.56,77.44,20.28,30.81,69.16,63.36,0.0,18.9,10.66,80.96,76.80000000000003,27.3,40.92,-0.208832974055732,33.115,3.424500000000002,0.03424500000000002
379,2019-06-06,0.8904,0.8908,0.8841,0.8865,886.0,20.46,24.840000000000003,51.15000000000001,2.32,86.24,20.54,28.47,71.44,58.88,23.78,21.0,9.75,74.8,74.4,20.15,40.04,-0.049669146166838,30.8165,-2.2985000000000007,0.022985000000000005
380,2019-06-07,0.8865,0.8885,0.8809,0.8818,887.0,18.81,22.68,50.05,2.24,80.96,18.2,27.69,67.64,56.32,0.0,17.22,6.37,70.4,72.8,13.65,36.96,-0.0967573298887367,27.1405,-3.676000000000002,0.03676000000000002
381,2019-06-10,0.8834,0.8854,0.8826,0.8836,890.0,24.7,24.57,48.95,3.64,78.3,21.6,25.55,70.2,64.0,0.0,14.22,9.94,85.44,72.68,18.45,40.48,-0.16186362303624402,30.5935,3.4529999999999994,0.03452999999999999
382,2019-06-11,0.8835,0.8844,0.8816,0.8825,891.0,25.08,25.38000000000001,50.05,2.84,86.13,17.28,23.8,74.10000000000002,60.16,0.0,12.96,13.02,89.0,76.63000000000002,9.45,43.56,-0.17968527816654398,29.0885,-1.504999999999999,0.01504999999999999
383,2019-06-12,0.8825,0.8859999999999999,0.8814,0.8853,892.0,25.08,26.73,48.95,2.56,85.26,19.98,24.5,74.88,64.0,36.96,13.14,12.46,83.66,79.0,9.9,43.12,-0.219908926434239,29.4865,0.3979999999999997,0.0039799999999999966
384,2019-06-13,0.8853,0.887,0.8844,0.8864,893.0,29.26,24.57,49.50000000000001,2.36,83.52,18.9,24.15,70.98,58.88,0.0,12.6,10.500000000000002,78.32000000000002,73.47,15.75,40.92,-0.305651137824152,31.701,2.214500000000001,0.022145000000000012
385,2019-06-14,0.8864,0.8924,0.8856,0.8919,894.0,38.0,22.41,52.8,2.04,69.6,18.09,24.85,69.42,55.04,0.0,12.42,10.080000000000002,68.53,71.10000000000002,18.9,35.64,-0.19788892225649202,33.393,1.6920000000000002,0.01692
386,2019-06-17,0.8914,0.8922,0.889,0.8909,897.0,24.75,25.38000000000001,53.2,3.72,81.88,22.68,24.15,72.38,59.85,0.0,12.06,9.36,82.77,75.2,22.4,40.95,-0.0135588412792699,32.607,-0.7860000000000014,0.007860000000000013
387,2019-06-18,0.8908,0.8941,0.8892,0.893,898.0,23.76,26.46,53.76000000000001,3.0,89.0,19.98,25.55,77.0,59.22,0.0,12.42,8.52,89.0,77.60000000000002,29.4,43.65,0.0020608462538557,35.47400000000001,2.8670000000000115,0.028670000000000116
388,2019-06-19,0.893,0.8936,0.8885,0.8898,899.0,21.45,26.73,51.52,2.68,85.44,18.630000000000006,25.55,70.07000000000001,56.07,0.0,11.7,6.72,81.88,80.0,24.5,44.55,0.22068284914948005,32.924,-2.550000000000012,0.02550000000000012
389,2019-06-20,0.8898,0.8898,0.8834,0.8853,900.0,20.790000000000006,25.11000000000001,49.28,2.56,82.77,18.630000000000006,25.55,73.92,55.44,0.0,12.78,7.68,78.32000000000002,78.4,21.7,40.5,0.14240692582791598,31.021,-1.9029999999999987,0.019029999999999988
390,2019-06-21,0.8853,0.8859999999999999,0.8786,0.8794,901.0,19.8,21.87,52.08000000000001,2.24,76.54,17.82,24.15,67.76,51.66,0.0,13.32,6.12,70.31,74.4,20.3,39.15,0.0136758126041627,28.849,-2.1720000000000006,0.021720000000000007
391,2019-06-24,0.8789,0.8791,0.8766,0.8771,904.0,20.8,25.11000000000001,56.84,4.0,80.99,19.32,25.2,66.88,58.88,0.0,11.73,7.949999999999997,80.99,79.38000000000002,34.4,42.3,0.00234088618102313,35.034,6.184999999999999,0.06184999999999999
392,2019-06-25,0.8771,0.8812,0.8761,0.8796,905.0,20.16,24.3,55.1,3.04,88.11,21.56,25.55,71.44,58.24,19.09,10.54,7.649999999999999,86.33,80.19000000000003,16.8,45.0,-0.0318463472568273,29.94400000000001,-5.089999999999994,0.05089999999999994
393,2019-06-26,0.8795,0.8809999999999999,0.8776,0.879,906.0,23.04,25.38000000000001,56.26,2.84,86.33,23.520000000000003,23.1,75.24,60.8,0.0,11.73,9.15,83.66,78.57000000000002,42.40000000000001,41.85,-0.0533404646720783,38.692,8.747999999999994,0.08747999999999995
394,2019-06-27,0.879,0.8809,0.8784,0.8794,907.0,21.76,24.57,57.99999999999999,2.44,82.77,21.000000000000004,24.5,71.44,56.32,18.86,10.88,9.75,79.21000000000002,77.76,16.8,41.4,0.0654696469124183,30.116,-8.576,0.08576
395,2019-06-28,0.8794,0.8807,0.8775,0.8791,908.0,18.56,22.14,52.2,2.36,73.87,19.040000000000006,23.1,65.36,55.68,0.0,10.37,14.25,68.53,72.9,26.4,36.45,0.0190306587140614,30.127,0.010999999999999231,0.0001099999999999923
396,2019-07-01,0.8794,0.8862,0.8792,0.8855,911.0,24.08,18.92,48.76000000000001,3.68,63.19,19.98,26.73,57.4,49.56,0.0,12.96,10.34,68.25,69.75,25.5,38.8,0.0244105245989296,29.307,-0.8200000000000003,0.008200000000000002
397,2019-07-02,0.8858,0.8866,0.8837,0.8855,912.0,26.320000000000004,19.8,49.29,2.92,65.32,18.09,25.41,62.99999999999999,47.79,0.0,12.42,8.14,65.25,72.0,49.98,37.6,-0.31925649707300396,37.8265,8.519500000000004,0.08519500000000005
398,2019-07-03,0.8853,0.8871,0.8843,0.8857,913.0,26.04000000000001,18.26,47.7,2.48,62.48,19.71,25.08,59.49999999999999,46.61,0.0,13.86,9.46,60.0,69.75,25.5,35.2,0.0692077119139758,29.573,-8.253500000000003,0.08253500000000003
399,2019-07-04,0.8856,0.8868,0.885,0.8856,914.0,22.12,13.42,40.81,1.16,32.66,18.36,27.06,48.3,43.66,0.0,16.02,6.82,39.0,59.25,0.0,26.0,-0.0951601057343046,15.9685,-13.6045,0.136045
400,2019-07-05,0.8857,0.8919,0.8855,0.8902,915.0,20.72,14.74,43.99,2.12,46.15,18.36,25.74,54.6,44.25,0.0,18.0,9.02,51.0,63.0,28.05,29.6,-0.42149723870174105,25.8675,9.899,0.09899
401,2019-07-08,0.8903,0.892,0.8898,0.8913,918.0,23.49,23.4,53.36,4.0,77.42999999999998,21.06,22.32,65.25,55.68,18.7,11.1,6.7,82.56,74.26,36.0,43.65,-0.35659051511721795,35.278,9.4105,0.09410500000000001
402,2019-07-09,0.8913,0.893,0.8909999999999999,0.8921,919.0,27.84,26.0,55.67999999999999,3.12,83.52,20.54,22.63,69.0,55.68,0.0,10.05,8.200000000000001,86.0,79.0,36.9,44.1,-0.128942067437909,38.358000000000004,3.0799999999999983,0.030799999999999984
403,2019-07-10,0.8921,0.8924,0.8876,0.8879,920.0,27.55,24.96,55.1,3.08,85.26,20.02,23.56,73.5,52.48,19.14,10.5,6.0,76.53999999999998,79.0,44.1,41.4,0.195750278695513,40.264,1.906000000000006,0.01906000000000006
404,2019-07-11,0.8879,0.8889,0.8859,0.8881,921.0,27.26,23.66,57.99999999999999,2.72,83.52,19.24,22.63,70.5,54.4,18.92,10.5,8.0,79.98,77.42,0.0,43.65,0.31348798015727003,26.528000000000002,-13.736000000000004,0.13736000000000004
405,2019-07-12,0.8881,0.8894,0.8864,0.8867,922.0,22.91,21.32,52.2,2.24,77.42999999999998,18.2,22.01,64.5,51.84,0.0,9.9,5.9,66.22,72.68,45.0,38.7,-0.0673426275576633,37.122,10.594,0.10593999999999999
406,2019-07-15,0.8869,0.8883,0.8859,0.8878,925.0,26.68,23.92,55.67999999999999,3.56,79.05,18.25,25.41,71.44,55.68,0.0,10.2,7.2,75.53,82.0,52.38,44.0,0.141016189978583,41.583,4.460999999999999,0.04461
407,2019-07-16,0.8878,0.8924,0.8874,0.8917,926.0,28.71,24.7,55.67999999999999,2.92,84.14999999999998,19.5,29.04000000000001,73.72,55.68,21.25,9.9,6.9,77.19,82.0,38.88,43.56,0.440557738509114,38.885999999999996,-2.696999999999996,0.02696999999999996
408,2019-07-17,0.8918,0.8926,0.89,0.8905,927.0,26.1,24.44,53.94,2.6,85.0,17.25,29.04000000000001,66.88,51.84,0.0,9.75,6.6000000000000005,72.21,81.17999999999998,0.0,41.8,0.47046167823692503,26.359,-12.527,0.12527
409,2019-07-18,0.8902,0.892,0.8861,0.8887,928.0,26.97,23.4,56.26,2.36,75.64999999999998,16.5,23.43,76.0,54.4,0.0,9.9,10.0,70.55,79.53999999999998,26.46,40.92,0.039152667547795,33.427,7.067999999999998,0.07067999999999998
410,2019-07-19,0.8887,0.8922,0.887,0.8912,929.0,25.52,20.54,53.36,2.12,68.85,15.5,26.73,63.84,53.12000000000001,0.0,10.35,5.6000000000000005,63.91,75.44,27.54000000000001,37.84,0.0677191009548953,31.63300000000001,-1.7939999999999934,0.017939999999999935
411,2019-07-22,0.8912,0.8921,0.8905,0.8919,932.0,26.320000000000004,23.0,55.67999999999999,3.64,70.55,17.16,23.68,71.76,57.42,0.0,9.66,5.58,72.09,72.54,18.5,42.24,-0.0321198051359808,30.185,-1.4480000000000075,0.014480000000000074
412,2019-07-23,0.8919,0.8969,0.8918,0.8964,933.0,25.76,23.5,55.67999999999999,2.84,73.03999999999998,20.02,25.28,72.54,57.42,0.0,9.38,4.5,75.33,75.66,0.0,41.36,-0.16639545273445402,24.866,-5.318999999999999,0.05318999999999999
413,2019-07-24,0.8965,0.8982,0.8961,0.8972,934.0,28.000000000000004,23.75,55.67999999999999,2.44,78.02,18.2,25.6,76.44,60.06,27.0,9.1,7.29,68.04,73.32000000000002,21.25,41.36,-0.47238127878369,32.486,7.619999999999997,0.07619999999999998
414,2019-07-25,0.8973,0.9005,0.8937,0.8969,935.0,26.04000000000001,22.25,57.42,2.2,77.19,21.32,23.68,71.76,56.76000000000001,0.0,8.540000000000001,6.0299999999999985,67.23,73.32000000000002,12.75,40.92,-0.265318041843398,28.901999999999997,-3.5839999999999956,0.035839999999999955
415,2019-07-26,0.8969,0.8996,0.8964,0.8984,936.0,23.520000000000003,20.25,52.2,2.04,70.55,18.2,25.92,67.08,56.1,0.0,8.96,6.39,59.94000000000001,70.2,0.0,38.28,-0.313295251768753,22.796,-6.1060000000000025,0.061060000000000024
416,2019-07-29,0.8981,0.8995,0.8965,0.8969,939.0,26.04000000000001,22.5,57.95,3.52,69.7,24.08,25.92,74.69,66.24,0.0,8.96,7.68,71.28,72.68,9.5,40.04,-0.49143770214613197,27.2795,4.4834999999999985,0.044834999999999986
417,2019-07-30,0.8969,0.898,0.8957,0.8959999999999999,940.0,22.4,23.25,59.78,2.72,75.44,17.64,26.88,72.38,64.86,0.0,8.680000000000001,8.879999999999997,73.71000000000002,76.63000000000002,0.0,43.12,-0.42097161400156297,24.228,-3.051499999999997,0.030514999999999973
418,2019-07-31,0.8959,0.9038,0.8955,0.9023,941.0,25.20000000000001,22.5,60.39,2.44,74.61999999999998,18.48,26.24,70.84,60.03,13.2,8.82,5.2799999999999985,68.04,75.84,19.0,40.48,-0.461922675353161,30.4915,6.263499999999998,0.06263499999999998
419,2019-08-01,0.9023,0.9066,0.901,0.9024,942.0,22.680000000000003,5.25,61.0,2.68,70.52,7.000000000000001,18.56,73.92,51.74999999999999,0.0,9.8,8.04,65.61,71.89,0.0,40.92,-0.32846066045758193,18.480999999999998,-12.010499999999995,0.12010499999999995
420,2019-08-02,0.9024,0.903,0.8993,0.8995,943.0,21.56,4.75,56.12,2.64,65.6,8.4,19.84,70.07000000000001,55.88999999999999,0.0,9.94,12.0,60.75000000000001,68.73,6.08,34.76,-0.5003230762706471,19.083,0.6019999999999968,0.006019999999999967
421,2019-08-05,0.9002,0.9002,0.8905,0.8906,946.0,28.2,5.0,54.87,4.0,69.72,9.52,24.15,62.64,67.34,0.0,11.55,4.92,73.8,69.42,12.6,40.04,-0.500078263561017,23.4555,4.372500000000001,0.043725000000000014
422,2019-08-06,0.8906,0.895,0.8885,0.8924,947.0,30.0,5.25,54.87,3.12,70.55,9.52,23.1,67.67999999999999,64.38,0.0,11.25,6.3599999999999985,75.44,70.98,39.48,39.6,-0.41169900921147706,32.2175,8.762,0.08762
423,2019-08-07,0.8924,0.8942,0.8893,0.8922,948.0,23.1,5.25,53.1,3.0,73.03999999999998,9.18,20.65,64.8,67.34,0.0,11.7,7.3199999999999985,74.61999999999998,73.32000000000002,13.02,38.72,-0.231796086937571,22.37,-9.8475,0.09847500000000001
424,2019-08-08,0.8922,0.8946,0.8904,0.8938,949.0,25.5,5.25,51.33,2.6,73.03999999999998,9.86,23.45,69.84,66.6,0.0,11.1,6.48,70.52,69.42,12.6,39.16,-0.43578144223084897,22.8755,0.5054999999999978,0.005054999999999979
425,2019-08-09,0.8937,0.8939,0.8908,0.892,950.0,23.4,4.75,56.64,2.24,67.22999999999999,8.5,21.7,56.88,56.24,13.2,11.4,6.6,67.24,68.64,0.0,36.96,-0.5001625860172739,18.0,-4.875499999999999,0.048754999999999986
426,2019-08-12,0.8924,0.8956,0.8903,0.8914,953.0,22.96,5.7200000000000015,57.6,3.72,76.56,20.5,18.88,66.42999999999999,51.84,0.0,11.55,5.7,77.28,75.2,32.85,41.85,-0.525965188269336,28.995,10.995,0.10994999999999999
427,2019-08-13,0.8915,0.895,0.8901,0.8946,954.0,23.520000000000003,5.98,55.8,3.28,83.6,17.63,20.8,71.53999999999998,51.84,18.7,11.85,6.3000000000000025,84.0,78.4,44.53,42.3,-0.3876846643436521,33.359,4.364000000000001,0.043640000000000005
428,2019-08-14,0.8946,0.8981,0.8934,0.897,955.0,26.6,5.98,57.0,2.72,85.36,14.35,20.8,67.16,51.84,18.26,11.55,7.4,78.11999999999998,75.2,31.39,42.75,-0.16745679659914,30.576999999999998,-2.782,0.02782
429,2019-08-15,0.8971,0.9012,0.8957,0.8998,956.0,26.320000000000004,5.98,57.6,2.48,84.48,13.94,18.56,64.97,50.56,0.0,11.55,6.2,73.08,76.0,43.07,40.05,-0.208508953450917,33.939,3.3619999999999983,0.03361999999999998
430,2019-08-16,0.8998,0.9034,0.8994,0.9011,957.0,23.520000000000003,5.2,59.4,2.24,71.28,12.71,19.2,62.78,52.48,0.0,11.55,5.7,62.16,72.8,32.85,38.25,-0.0147534618455727,28.56900000000001,-5.369999999999994,0.05369999999999994
431,2019-08-19,0.9011,0.9026,0.8994,0.9021,960.0,26.97,5.94,56.64,3.76,83.66,8.41,18.3,67.5,50.4,0.0,13.28,5.9,80.84,75.33,10.44,40.95,-0.262364500909883,24.20300000000001,-4.3660000000000005,0.043660000000000004
432,2019-08-20,0.9021,0.9033,0.8999,0.9007,961.0,24.65,6.210000000000001,55.46,3.0,80.99,8.41,15.0,72.75,47.25,15.77,12.8,3.7,85.14,76.95,32.04,42.75,-0.462271368022735,29.741999999999997,5.538999999999994,0.055389999999999946
433,2019-08-21,0.9008,0.9021,0.8999,0.9013,962.0,28.13,6.210000000000001,53.69,2.68,89.0,8.99,16.5,73.5,51.03,0.0,13.44,5.300000000000002,81.7,78.57000000000002,10.8,41.4,-0.3768798951430921,25.1265,-4.615500000000001,0.04615500000000001
434,2019-08-22,0.9013,0.9035,0.8997,0.9021,963.0,26.39,6.210000000000001,56.64,2.52,83.66,8.7,17.7,71.25,52.92,0.0,13.6,4.7,75.67999999999998,76.95,21.24,41.4,-0.48643290961677604,27.35,2.2235000000000014,0.022235000000000015
435,2019-08-23,0.9021,0.9045,0.8963,0.8969,964.0,23.78,5.130000000000001,53.1,2.24,74.76,8.7,19.5,69.75,48.51,15.96,13.92,5.9,67.08,73.71000000000002,10.8,37.8,-0.468787153251983,22.044,-5.306000000000001,0.05306000000000001
436,2019-08-26,0.8962,0.901,0.8961,0.9006,967.0,26.68,10.5,45.36,2.67,72.25,8.120000000000001,17.7,67.89,56.55,0.0,15.48,6.2700000000000005,69.60000000000001,76.95,51.0,40.04,-0.48483073941955396,35.946999999999996,13.903000000000002,0.13903000000000001
437,2019-08-27,0.9006,0.9017,0.8992,0.9013,968.0,28.71,11.0,46.98,2.1,81.6,9.24,16.2,67.89,52.65,0.0,16.38,5.39,78.4,81.0,14.79,44.0,-0.144727206211498,26.859,-9.088,0.09087999999999999
438,2019-08-28,0.9013,0.903,0.9006,0.902,969.0,27.55,11.0,44.82,1.89,71.39999999999998,8.680000000000001,18.9,69.35,53.95,34.44,16.56,5.17,70.4,80.19000000000003,28.56,40.04,-0.31644883452869604,29.514,2.6549999999999976,0.026549999999999976
439,2019-08-29,0.9019,0.905,0.9015,0.904,970.0,27.84,11.0,44.82,1.7999999999999998,75.64999999999998,8.680000000000001,18.6,73.0,50.7,0.0,18.0,6.38,66.4,79.38000000000002,14.79,39.16,-0.321373237420815,25.895,-3.619,0.03619
440,2019-08-30,0.9038,0.9119,0.9037,0.9097,971.0,22.33,34.5,46.44000000000001,1.5,65.45,7.280000000000001,17.4,65.7,47.45,33.6,17.46,5.94,53.6,71.28,14.28,36.52,-0.46691731997206504,30.2,4.305,0.04305
441,2019-09-02,0.9095,0.9123,0.909,0.9116,974.0,16.82,81.0,35.19,1.7999999999999998,43.89,15.9,20.77,43.92,53.55,19.040000000000006,15.96,10.45,50.16,59.29,15.54,29.4,-0.370417498562159,40.1565,9.956500000000002,0.09956500000000001
442,2019-09-03,0.9116,0.9149,0.9106,0.9112,975.0,22.91,77.0,45.9,2.67,63.14,16.8,18.91,56.16,57.96,17.0,15.58,7.92,69.16,69.3,13.86,37.8,0.197713745903926,42.74,2.583500000000001,0.025835000000000007
443,2019-09-04,0.9112,0.9114,0.9056,0.906,976.0,24.65,86.0,47.94,2.31,69.3,17.099999999999998,17.05,59.76,57.33,0.0,16.15,7.04,70.68,71.61,13.86,38.64,0.42768585875911497,46.68,3.9399999999999977,0.03939999999999998
444,2019-09-05,0.906,0.9074,0.902,0.9059,977.0,24.07,93.0,47.43,2.04,69.3,18.0,18.6,62.64,57.96,17.34,16.91,9.35,68.4,71.61,42.0,38.64,0.509554853602016,57.0225,10.3425,0.10342499999999999
445,2019-09-06,0.9059,0.9072,0.9043,0.9062,978.0,22.04,79.0,51.0,1.86,67.76,16.2,17.98,58.32,52.29,0.0,16.72,6.2700000000000005,57.0,65.45,13.86,35.28,0.605637877445585,43.79600000000001,-13.226499999999994,0.13226499999999994
446,2019-09-09,0.9068,0.9075,0.9033,0.9048,981.0,25.92,38.76000000000001,46.92,3.0,77.4,25.8,18.29,69.7,62.040000000000006,32.83,16.34,9.0,78.0,78.72,21.12,43.2,0.518327332687748,35.826,-7.970000000000006,0.07970000000000006
447,2019-09-10,0.9048,0.9062,0.904,0.9048,982.0,26.56,38.76000000000001,45.9,2.34,83.42,43.0,17.98,73.8,60.06,49.0,16.34,8.1,70.98,79.53999999999998,21.12,42.75,0.39348786406884795,36.569,0.7430000000000021,0.007430000000000021
448,2019-09-11,0.9048,0.91,0.9041,0.908,983.0,27.2,39.44000000000001,46.41,1.98,79.12,43.0,18.91,77.08,61.38,0.0,17.1,9.2,70.2,77.89999999999998,31.36,42.3,0.38513406811180895,39.6325,3.0634999999999977,0.030634999999999978
449,2019-09-12,0.908,0.9147,0.9019,0.9041,984.0,28.16,39.44000000000001,45.39,1.89,80.84,32.25,18.91,75.44,63.36,0.0,17.86,7.800000000000002,67.86,77.89999999999998,21.12,40.05,0.515980039457604,36.9695,-2.663000000000004,0.02663000000000004
450,2019-09-13,0.9041,0.9043,0.8999,0.9028,985.0,24.96,34.68,47.94,1.7999999999999998,72.24,31.39,19.22,67.24,60.06,24.5,15.96,8.200000000000001,53.82,72.16,21.12,36.9,0.466947520296387,33.849000000000004,-3.1204999999999927,0.031204999999999927
451,2019-09-16,0.9024,0.9093,0.9016,0.9084,988.0,32.55,36.48,48.36,2.79,81.78,21.45,17.4,69.7,69.0,30.38,17.29,9.72,69.42,76.95,13.2,42.3,0.3327398090314569,35.265,1.4159999999999968,0.014159999999999968
452,2019-09-17,0.9082,0.9095,0.9025,0.903,989.0,31.5,36.48,47.84,2.34,83.52,20.46,17.7,73.8,67.61999999999999,30.38,18.05,10.32,68.64,77.76,19.6,43.65,0.36518879003847204,37.018,1.753,0.01753
453,2019-09-18,0.903,0.9075,0.9025,0.9062,990.0,31.85,37.12,48.36,2.1,83.52,19.8,16.5,71.33999999999997,64.86,0.0,17.67,9.36,72.54,78.57000000000002,26.4,43.65,0.413567247368997,39.381,2.3629999999999995,0.023629999999999995
454,2019-09-19,0.9063,0.9069,0.9028,0.9051,991.0,34.3,33.92,46.8,1.92,81.78,19.14,15.6,71.33999999999997,69.0,31.62,17.67,8.64,67.08,76.95,26.4,38.7,0.542770285165131,38.904,-0.4769999999999968,0.004769999999999968
455,2019-09-20,0.9051,0.909,0.9031,0.9066,992.0,31.15,28.8,48.88,1.62,74.82,19.8,17.099999999999998,72.97999999999998,58.65,31.62,16.34,8.76,57.72,71.28,19.6,38.25,0.5404790643733061,33.791,-5.113000000000007,0.051130000000000064
456,2019-09-23,0.9073,0.9116,0.9065,0.9092,995.0,31.68,18.86,47.43,3.72,79.2,19.14,37.0,75.67999999999998,65.28,9.8,17.1,11.0,70.31,79.8,43.65,42.3,0.373116664730538,38.5485,4.7575,0.047575000000000006
457,2019-09-24,0.9092,0.9101,0.9067,0.9071,996.0,34.92,16.4,46.92,3.2,84.48,21.45,29.97,80.84,66.64,10.0,17.29,9.46,72.68,82.32,14.85,44.1,0.50162845304891,30.645,-7.903499999999997,0.07903499999999997
458,2019-09-25,0.9072,0.914,0.9072,0.913,997.0,36.0,14.76,45.39,3.0,88.0,18.81,25.53,79.98,68.0,0.0,17.1,6.2700000000000005,72.68,84.0,22.5,43.2,0.196460840868362,33.0475,2.4025,0.024024999999999998
