,date,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
170,2017-06-20,21.06,26.880000000000006,49.92,3.08,84.28,24.5,31.08,62.1,61.74,0.0,12.16,8.0,70.0,75.46000000000001,19.76,39.48
171,2017-06-21,20.790000000000006,26.320000000000004,49.4,2.68,86.0,25.9,31.08,69.0,63.0,0.0,11.21,5.800000000000002,67.19999999999999,75.46000000000001,20.28,39.9
172,2017-06-22,19.17,26.040000000000006,47.84,2.44,78.26,23.1,34.02,66.24,61.11,9.92,11.02,7.300000000000002,66.5,76.23,20.28,37.8
173,2017-06-23,19.44,23.24,47.32,2.24,73.1,22.75,34.44,61.41,57.96,0.0,10.64,9.2,63.699999999999996,73.92,30.68,33.18
174,2017-06-24,16.740000000000002,18.48,39.0,1.32,46.44,35.0,34.86,50.37,54.81,12.16,12.73,7.9,46.199999999999996,64.68,24.44,28.98
175,2017-06-25,16.470000000000002,17.28,34.45,2.56,38.25,29.37,33.15,49.64,57.23,0.0,12.42,8.700000000000001,41.54,64.68,24.990000000000002,26.24
176,2017-06-26,20.790000000000006,25.110000000000007,53.0,4.0,79.89999999999998,21.12,29.25,61.2,56.05,0.0,11.52,7.0,67.0,73.92,20.91,37.72
177,2017-06-27,22.41,24.840000000000003,50.88,3.12,80.75,22.44,28.86,65.28,55.46,0.0,10.44,7.800000000000002,64.99000000000001,76.23,21.42,40.18
178,2017-06-28,18.630000000000006,24.840000000000003,51.41,2.88,81.6,20.790000000000006,26.52,63.92,53.69,0.0,10.44,7.2,65.66000000000001,77.0,0.0,38.54
179,2017-06-29,20.790000000000006,24.3,48.23,2.44,79.05,21.45,28.86,60.52,56.64,0.0,10.44,8.8,65.66000000000001,73.92,36.72,36.489999999999995
180,2017-06-30,19.17,21.06,48.23,2.28,72.25,19.8,27.69,57.8,51.92,19.32,10.8,7.300000000000002,52.260000000000005,70.84,33.15,32.8
181,2017-07-01,21.06,16.200000000000006,34.45,1.36,39.95,11.55,31.59,44.2,50.74,15.68,8.82,3.0,38.190000000000005,59.29,0.0,29.11
182,2017-07-02,21.87,15.25,32.86,2.76,36.75,12.24,39.0,44.1,52.2,0.0,11.55,6.7200000000000015,32.33,59.2,23.450000000000003,26.400000000000002
183,2017-07-03,24.57,19.25,46.64,3.52,51.0,12.24,32.370000000000005,47.88,52.2,13.26,10.71,5.880000000000001,45.14,62.9,20.77,33.6
184,2017-07-04,18.36,16.0,33.92,1.76,37.5,14.62,33.93,42.84,49.2,14.3,14.49,5.460000000000001,33.55,59.94,22.78,27.6
185,2017-07-05,22.41,21.5,48.23,3.16,62.25,12.58,26.130000000000006,49.77,55.8,26.0,11.55,6.0200000000000005,52.46,68.82,30.82,35.6
186,2017-07-06,27.0,24.0,49.82,2.92,68.25,13.260000000000002,28.47,54.18,55.2,0.0,10.71,14.000000000000002,58.56,71.78,48.24,37.6
187,2017-07-07,24.03,21.75,47.17,2.6,65.25,13.94,28.47,50.4,52.2,0.0,10.29,9.66,48.8,67.34,0.0,35.6
188,2017-07-08,19.44,16.75,39.75,1.4,34.5,13.94,31.200000000000006,40.95,54.0,13.78,11.55,7.280000000000001,40.87,61.42,0.0,31.200000000000003
189,2017-07-09,17.75,19.6,38.64,2.68,41.36,13.53,33.06,51.74999999999999,54.6,0.0,12.98,6.12,44.8,64.74000000000001,30.6,32.76
190,2017-07-10,20.75,26.6,52.64000000000001,4.0,75.68,11.88,26.22,52.44,50.4,0.0,10.78,6.12,70.0,75.66,25.2,39.48
191,2017-07-11,21.0,28.000000000000004,52.08000000000001,3.04,84.48,12.54,30.4,59.34,57.0,11.28,10.78,3.6,65.8,78.0,0.0,40.74
192,2017-07-12,21.0,28.000000000000004,49.84,2.72,87.12,13.2,28.12,62.1,60.0,0.0,11.0,5.76,65.1,77.22,37.800000000000004,42.0
193,2017-07-13,21.5,26.040000000000006,50.96000000000001,2.48,82.72,11.55,33.82,60.72,57.6,11.28,11.66,7.3199999999999985,62.3,77.22,26.1,39.059999999999995
194,2017-07-14,18.25,23.8,49.84,2.36,75.68,14.19,33.44,54.51,50.4,0.0,14.74,5.76,55.3,72.54,53.1,37.8
195,2017-07-15,15.25,19.040000000000006,39.76000000000001,1.32,46.64,12.87,32.3,46.92,50.4,0.0,18.92,8.879999999999997,42.699999999999996,63.96,90.0,29.82
196,2017-07-16,18.98,18.48,34.160000000000004,2.76,42.72,21.5,32.19,56.21,58.56,9.12,25.0,5.460000000000001,40.870000000000005,65.52,20.74,31.5
197,2017-07-17,20.54,25.480000000000004,53.2,3.64,84.55,19.5,25.9,63.51,52.46,0.0,16.75,4.340000000000002,57.620000000000005,74.88,17.08,42.0
198,2017-07-18,21.32,26.880000000000006,55.44000000000001,2.88,87.22,19.0,27.75,60.59,54.29,0.0,15.5,5.6000000000000005,62.980000000000004,76.44,17.69,40.74
199,2017-07-19,22.1,26.320000000000004,56.00000000000001,2.56,83.66,17.0,27.38,62.78,57.34,7.36,14.5,5.880000000000001,57.620000000000005,77.22,17.08,38.22
200,2017-07-20,19.5,25.480000000000004,51.52,2.36,84.55,50.0,28.49,62.05,57.34,0.0,13.25,10.080000000000002,55.61000000000001,75.66,34.769999999999996,37.379999999999995
201,2017-07-21,21.58,22.680000000000003,47.6,2.08,77.43,36.0,25.9,56.94,59.17,0.0,13.0,14.000000000000002,51.59,69.42,35.99,35.28
202,2017-07-22,17.42,19.040000000000006,40.32000000000001,1.16,48.95,33.5,31.45,51.1,53.07,0.0,15.75,7.280000000000001,41.54,63.18,19.52,30.24
203,2017-07-23,17.68,18.48,33.6,2.56,45.39,20.8,32.19,61.5,54.87,0.0,20.4,8.0,43.47,63.96,0.0,29.24
204,2017-07-24,21.84,26.320000000000004,50.96000000000001,3.6,76.54,18.8,28.12,67.5,54.28,0.0,15.36,8.32,59.339999999999996,74.88,26.1,40.85
205,2017-07-25,21.84,27.44,54.32000000000001,2.84,80.1,17.2,29.23,69.0,52.51,0.0,13.92,9.12,61.41,76.44,25.2,40.42
206,2017-07-26,22.1,27.44,53.2,2.52,86.33,17.2,29.23,75.0,51.92,0.0,12.72,9.12,61.41,77.22,50.4,41.71
207,2017-07-27,21.84,27.160000000000004,53.2,2.44,89.0,18.0,26.64,74.25,53.1,0.0,13.44,12.8,62.099999999999994,74.10000000000001,51.300000000000004,42.14
208,2017-07-28,22.1,23.520000000000003,49.84,2.12,73.87,18.4,30.34,65.25,50.15,0.0,13.92,10.88,54.51,70.98,38.7,38.269999999999996
209,2017-07-29,16.38,18.48,39.2,1.16,40.05,18.0,28.86,53.25,52.51,0.0,16.32,11.2,42.089999999999996,63.96,0.0,28.38
210,2017-07-30,22.14,18.76,34.77,2.72,42.63,20.4,29.92,52.54,54.0,0.0,14.49,6.16,43.309999999999995,64.74000000000001,0.0,31.95
211,2017-07-31,23.49,26.6,55.28999999999999,3.64,74.82,14.8,23.46,60.35,54.6,7.36,11.13,6.44,63.19,74.10000000000001,30.099999999999998,43.65
212,2017-08-01,20.520000000000003,25.76,55.85999999999999,3.4,77.42999999999998,31.200000000000006,24.48,68.16,57.6,0.0,15.33,14.000000000000002,59.64,74.10000000000001,44.099999999999994,45.0
213,2017-08-02,20.25,28.000000000000004,56.99999999999999,3.12,85.26,34.0,25.840000000000003,68.16,60.0,0.0,14.91,11.48,71.0,76.44,32.199999999999996,43.2
214,2017-08-03,18.36,25.76,54.72,2.64,85.26,40.0,27.880000000000006,67.45,60.0,0.0,14.28,12.04,57.51,74.10000000000001,45.5,44.1
215,2017-08-04,18.9,22.96,49.59,2.52,81.78,35.6,26.860000000000007,63.9,60.0,0.0,14.49,9.94,49.699999999999996,71.76,0.0,36.45
216,2017-08-05,13.5,17.92,41.04,1.48,40.02,36.8,30.26,54.67,54.0,0.0,17.64,13.72,43.309999999999995,63.96,0.0,32.4
217,2017-08-06,19.53,18.56,35.28,3.08,42.3,30.26,30.69,60.48,50.6,0.0,20.16,7.15,36.85,62.370000000000005,67.08,28.38
218,2017-08-07,21.39,26.1,52.64000000000001,4.0,82.8,23.46,26.4,63.36,51.7,0.0,18.0,6.38,56.28,70.84,26.66,39.56
219,2017-08-08,23.56,27.55,53.2,3.28,90.0,24.82,24.42,72.0,52.25000000000001,0.0,19.44,8.25,58.290000000000006,73.92,39.56,40.85
220,2017-08-09,26.66,26.68,50.40000000000001,2.84,83.7,23.8,24.42,65.52,50.6,0.0,22.56,5.17,55.61000000000001,72.38,27.52,36.55
221,2017-08-10,30.38,27.55,51.52,2.6,89.10000000000002,23.8,23.1,65.52,53.35,0.0,21.12,5.5,54.27,72.38,86.0,38.269999999999996
222,2017-08-11,29.76,25.23,50.40000000000001,2.32,75.60000000000002,25.16,23.76,63.36,46.2,0.0,21.84,6.38,42.21,67.76,57.62,33.97
223,2017-08-12,20.46,19.43,41.44000000000001,1.28,47.7,24.48,27.72,56.16,50.6,9.44,24.0,6.16,36.18,60.06,0.0,27.52
224,2017-08-13,18.46,17.64,31.860000000000007,2.88,46.75,20.7,35.0,56.0,52.64000000000001,0.0,24.0,9.49,37.050000000000004,60.04,0.0,28.81
225,2017-08-14,20.02,24.64,48.06,3.92,73.1,19.2,26.95,60.2,52.08000000000001,0.0,20.25,8.58,52.65,67.64,21.78,41.28
226,2017-08-15,17.94,26.040000000000006,51.84,3.04,79.05,18.3,26.25,69.3,50.40000000000001,0.0,21.75,10.01,50.7,72.96000000000001,21.12,39.13
227,2017-08-16,17.16,25.76,50.22000000000001,2.8000000000000003,83.3,18.6,28.35,70.0,52.64000000000001,12.24,23.75,9.88,52.0,72.2,32.34,38.269999999999996
228,2017-08-17,18.46,25.200000000000006,46.98,2.4,70.55,20.7,30.45,63.7,50.40000000000001,0.0,23.75,10.53,46.800000000000004,71.44,42.9,38.269999999999996
229,2017-08-18,15.34,22.680000000000003,48.06,2.2,68.85,21.3,27.3,58.8,49.28,0.0,22.75,7.67,43.550000000000004,67.64,21.78,35.26
230,2017-08-19,11.96,17.360000000000007,35.64,1.28,40.8,19.2,29.05,51.1,50.40000000000001,0.0,22.5,8.97,35.1,60.04,0.0,31.39
231,2017-08-20,13.2,16.740000000000002,28.05,2.92,40.8,22.2,26.35,45.5,51.41,0.0,18.69,8.36,34.65,60.8,58.52,26.65
232,2017-08-21,13.2,20.520000000000003,39.78,3.44,60.35,17.7,21.08,48.1,43.46,0.0,14.49,5.06,42.21,68.4,23.87,31.979999999999997
233,2017-08-22,14.88,25.65,45.9,3.12,76.5,17.4,22.32,58.5,46.64,0.0,16.8,5.5,50.4,71.44,0.0,38.129999999999995
234,2017-08-23,16.56,25.110000000000007,43.86,2.76,81.6,18.9,22.63,61.1,50.88,27.0,15.96,6.2700000000000005,51.03,73.72,37.730000000000004,36.08
235,2017-08-24,15.6,23.49,41.82,2.4,80.75,21.0,20.46,57.85,48.76000000000001,40.5,14.91,7.7,46.62,72.2,24.64,37.309999999999995
236,2017-08-25,16.8,21.06,41.82,2.16,71.39999999999998,20.1,22.32,54.6,48.23,0.0,15.75,6.38,39.06,66.88,0.0,31.979999999999997
237,2017-08-26,12.72,15.93,32.64,1.24,39.1,21.0,22.32,48.75,42.93,0.0,14.7,4.62,30.87,58.52,0.0,27.47
238,2017-08-27,16.74,15.39,25.5,2.6,40.89,25.500000000000004,24.64,42.9,49.50000000000001,54.6,13.3,6.38,32.64,57.76,0.0,25.619999999999997
239,2017-08-28,23.87,22.950000000000006,41.5,3.84,72.21,27.200000000000006,21.76,55.9,51.15000000000001,65.0,12.92,6.2700000000000005,51.2,70.68,13.44,37.8
240,2017-08-29,27.28,24.840000000000003,44.0,3.4,83.52,25.500000000000004,22.4,59.8,52.8,31.85,13.49,6.71,51.84,72.2,39.9,38.64
241,2017-08-30,26.35,25.110000000000007,42.5,3.28,77.42999999999998,23.46,24.64,63.7,53.90000000000001,0.0,13.3,6.93,53.76,76.0,13.44,39.9
242,2017-08-31,31.0,23.22,40.5,2.88,80.91,24.48,25.6,62.40000000000001,52.25000000000001,48.1,13.68,8.91,48.0,72.96000000000001,26.88,39.48
243,2017-09-01,22.94,22.14,47.5,2.8000000000000003,71.34,30.26,26.56,43.55,39.6,34.45,10.83,7.26,49.92,63.08,0.0,33.18
244,2017-09-02,15.5,17.28,38.5,1.56,39.15,28.56,28.16,36.4,34.1,0.0,10.26,7.26,37.76,56.24,0.0,26.04
245,2017-09-03,17.11,17.16,28.98,2.76,41.08,29.76,29.76,42.84,37.40000000000001,15.25,12.8,8.52,35.339999999999996,55.5,23.2,26.459999999999997
246,2017-09-04,17.689999999999994,19.24,34.04,2.64,37.92,27.2,30.38,43.52,38.5,14.5,13.4,9.0,41.61,60.68,0.0,29.82
247,2017-09-05,21.46,23.92,45.08000000000001,3.96,70.31,24.0,22.63,48.96,42.90000000000001,12.5,11.8,7.8,54.15,65.86,0.0,37.379999999999995
248,2017-09-06,20.59,24.44,42.32,3.28,72.68,24.32,21.39,49.64,39.6,0.0,10.8,8.4,51.87,66.6,0.0,37.379999999999995
249,2017-09-07,20.3,24.18,42.32,2.76,72.68,23.04,22.32,54.40000000000001,40.15000000000001,12.5,11.0,7.68,49.019999999999996,66.6,19.139999999999997,34.44
250,2017-09-08,20.3,21.06,40.94000000000001,2.4,63.2,23.04,21.08,44.88,35.2,12.5,10.6,6.3599999999999985,40.47,61.42,19.139999999999997,31.5
251,2017-09-09,17.11,15.6,31.74,1.36,37.92,27.84,25.11,35.36,33.0,14.75,10.2,6.3599999999999985,34.769999999999996,51.8,22.04,26.88
252,2017-09-10,19.5,16.8,30.38,2.84,42.14,37.0,26.88,40.15,35.34,0.0,10.4,9.02,35.38,57.72,18.62,25.76
253,2017-09-11,23.4,27.160000000000004,45.57,3.68,78.26,35.52,25.28,51.83,41.61,13.4,11.4,8.25,51.24,70.2,16.169999999999998,39.1
254,2017-09-12,23.1,28.000000000000004,46.55,3.24,79.12,30.34,25.28,54.75,41.61,20.0,11.6,9.02,54.9,73.32000000000001,47.53,42.78
255,2017-09-13,23.1,27.72,47.53,3.0,84.28,32.19,24.0,59.86,45.03,0.0,11.6,5.5,59.17,74.88,31.849999999999998,42.78
256,2017-09-14,23.7,27.72,48.51,2.76,84.28,33.3,25.6,59.86,44.46,0.0,12.0,7.26,54.9,74.88,16.169999999999998,43.7
257,2017-09-15,19.2,24.92,48.51,2.4,74.82,29.97,30.08,55.48,41.61,10.4,12.8,7.26,49.41,72.54,16.66,40.480000000000004
258,2017-09-16,15.3,18.48,38.22,1.4,44.72,32.93,27.2,44.53,35.34,0.0,11.2,6.16,41.48,60.84,38.71,31.740000000000002
259,2017-09-17,17.28,18.09,30.24,2.72,42.5,30.45,29.37,47.40000000000001,42.92,0.0,14.88,8.58,39.69,64.0,0.0,31.28
260,2017-09-18,24.96,26.46,45.6,4.0,72.25,28.0,27.06,62.41,44.66,27.0,16.8,8.03,61.11,75.2,27.06,44.620000000000005
261,2017-09-19,28.48,26.73,48.0,3.24,76.5,32.2,27.06,66.36,45.82,0.0,17.28,8.25,63.0,79.2,0.0,46.0
262,2017-09-20,29.76,27.0,47.52,3.0,85.0,29.05,26.07,67.94,45.82,0.0,17.28,8.14,58.59,77.60000000000001,13.53,41.86
263,2017-09-21,26.88,25.65,43.2,2.68,78.2,29.75,25.74,69.52000000000001,44.08,27.540000000000006,17.52,7.81,57.33,77.60000000000001,0.0,43.24
264,2017-09-22,25.28,23.22,42.72,2.32,73.95,30.8,27.72,60.83000000000001,41.18,28.08,18.0,7.48,48.51,72.8,0.0,38.64
265,2017-09-23,20.16,17.01,37.44,1.44,45.9,28.7,29.700000000000006,49.77,40.6,0.0,14.64,4.84,40.95,63.2,16.4,31.740000000000002
266,2017-09-24,23.04,17.28,31.36,2.68,48.23,28.380000000000006,34.0,59.84,46.90000000000001,30.0,19.040000000000006,6.63,38.43,63.18000000000001,0.0,31.28
267,2017-09-25,30.96,25.110000000000007,46.55,3.88,85.54,26.73,29.92,76.56,60.3,25.5,28.000000000000004,11.7,62.37,76.14,0.0,44.620000000000005
268,2017-09-26,33.84,26.73,48.51,3.2,90.09,27.06,27.880000000000006,79.2,63.65000000000001,25.0,24.92,10.53,59.22,81.0,23.43,44.160000000000004
269,2017-09-27,36.0,26.46,46.55,2.92,89.18,30.69,31.28,88.0,67.0,0.0,22.4,13.0,57.96,79.38000000000001,0.0,40.940000000000005
270,2017-09-28,32.76,25.65,46.55,2.8000000000000003,88.27,28.71,31.96,88.0,59.63,25.5,22.96,11.96,55.44,77.76,71.0,42.32
271,2017-09-29,26.28,22.41,47.04,2.44,80.99000000000002,27.06,29.24,75.68,52.93,26.0,21.000000000000004,5.98,47.25,72.09,24.14,37.72
272,2017-09-30,21.24,16.740000000000002,36.75,1.4,50.96,30.69,30.26,63.36,51.59,0.0,18.200000000000006,7.41,39.06,62.370000000000005,0.0,31.740000000000002
273,2017-10-01,17.55,16.38,31.02,2.84,47.52,33.84,30.26,58.93,44.4,28.91,18.17,3.5,42.089999999999996,62.410000000000004,0.0,35.72
274,2017-10-02,25.74,22.62,42.3,3.6,75.68,30.24,33.660000000000004,65.57,52.54,23.52,18.4,5.25,54.9,70.31,0.0,42.769999999999996
275,2017-10-03,26.52,24.44,45.59,3.12,76.56,30.6,28.9,74.7,58.46,48.02,18.630000000000006,4.5,55.51,75.05,10.56,44.18
276,2017-10-04,29.64,24.18,45.12,2.88,88.0,34.92,27.540000000000006,71.38,74.0,32.34,19.55,5.0,53.68,75.05,10.56,44.18
277,2017-10-05,26.130000000000006,24.44,43.71,2.68,76.56,33.48,28.56,71.38,59.2,0.0,20.01,6.25,52.46,75.05,21.45,43.71
278,2017-10-06,20.28,21.58,41.83,2.56,70.4,31.68,25.500000000000004,61.42,49.58,0.0,18.4,19.5,44.53,69.52000000000001,33.0,38.07
279,2017-10-07,17.16,16.900000000000002,35.25,1.28,49.28,32.76,28.22,49.8,43.66,29.4,16.330000000000002,25.0,40.26,59.25,0.0,33.37
280,2017-10-08,14.7,17.82,33.12,2.64,40.89,29.4,26.24,69.52,35.28,0.0,20.02,13.8,42.16,62.400000000000006,42.74999999999999,33.58
281,2017-10-09,20.65,24.3,43.2,3.64,69.6,29.4,25.28,78.32000000000002,39.69,0.0,22.62,9.43,55.8,73.32000000000001,18.24,40.940000000000005
282,2017-10-10,21.7,25.65,45.6,3.52,77.42999999999998,31.5,21.12,77.44,39.69,0.0,25.74,9.66,57.66,74.10000000000001,18.24,44.160000000000004
283,2017-10-11,19.6,27.0,46.56,3.0,77.42999999999998,31.15,23.68,80.08,39.69,22.0,25.22,6.9,57.04,74.88,18.81,46.0
284,2017-10-12,22.4,24.3,44.16,2.76,78.3,32.55,23.68,78.32000000000002,39.69,0.0,26.0,5.98,54.56,73.32000000000001,0.0,43.7
285,2017-10-13,19.95,22.68,45.12,2.6,74.82,28.0,22.72,75.68,37.17,0.0,24.18,4.83,45.88,67.86,18.81,38.18
286,2017-10-14,14.0,17.55,36.48,1.44,43.5,29.75,27.52,56.32,32.76,0.0,20.8,4.37,40.3,60.84,0.0,33.120000000000005
287,2017-10-15,17.02,17.28,32.16,2.92,43.0,30.6,29.58,63.9,34.72,0.0,23.4,3.6,45.44,65.61,0.0,31.5
288,2017-10-16,23.68,25.110000000000007,46.08,3.92,72.24,27.880000000000006,27.200000000000006,82.8,39.68,27.0,24.44,3.3,62.72,78.57000000000001,21.12,44.1
289,2017-10-17,26.64,26.73,47.52,3.36,78.26,29.58,27.540000000000006,86.4,38.44,27.0,24.7,3.0,64.0,81.0,21.78,43.65
290,2017-10-18,24.79,26.46,45.12,2.84,79.12,27.540000000000006,27.540000000000006,81.9,40.92,36.18,24.44,3.15,60.160000000000004,79.38000000000001,0.0,40.5
291,2017-10-19,22.94,25.110000000000007,46.08,2.8000000000000003,73.96,26.180000000000003,29.24,84.60000000000002,39.06,0.0,24.44,3.15,58.24,78.57000000000001,21.78,40.050000000000004
292,2017-10-20,21.83,21.87,42.24,2.44,68.8,30.6,29.92,75.60000000000002,38.44,28.08,23.14,2.85,48.0,72.9,44.88,35.550000000000004
293,2017-10-21,16.28,16.200000000000006,36.96,1.36,43.0,30.6,34.0,57.6,35.96,0.0,19.76,3.0,39.04,61.56,26.400000000000002,29.7
294,2017-10-22,19.78,16.38,31.68,2.8000000000000003,44.1,32.55,34.2,62.3,36.96,0.0,20.25,2.99,37.699999999999996,63.2,0.0,31.740000000000002
295,2017-10-23,30.1,24.18,44.64,3.92,76.5,29.75,34.2,85.44,42.9,26.46,22.75,2.34,49.879999999999995,75.2,10.56,44.620000000000005
296,2017-10-24,31.39,25.22,48.0,3.3200000000000003,83.7,30.8,34.2,89.0,44.22,43.74,22.75,2.99,55.099999999999994,79.2,32.01,44.620000000000005
297,2017-10-25,30.1,24.7,47.52,2.92,90.0,30.45,33.82,80.99,44.88,26.46,22.5,2.6,52.199999999999996,79.2,0.0,43.24
298,2017-10-26,43.0,24.18,45.12,2.8000000000000003,86.4,30.1,34.96,80.1,42.9,54.0,22.25,3.12,46.98,76.80000000000001,10.56,44.160000000000004
299,2017-10-27,36.98,21.58,44.16,2.52,74.7,30.1,36.48,78.32000000000002,40.26000000000001,0.0,21.25,2.73,41.18,72.0,11.22,37.72
300,2017-10-28,21.07,15.6,32.16,1.4,46.8,30.8,37.24,53.4,34.980000000000004,0.0,17.25,2.34,32.48,59.2,0.0,32.2
301,2017-10-29,24.0,16.38,30.24,2.76,42.14,32.55,36.8,61.77,34.02,0.0,19.0,3.45,35.96,61.620000000000005,0.0,33.58
302,2017-10-30,28.8,23.14,43.2,4.0,70.52,30.8,32.4,77.42999999999998,39.06,10.56,21.0,3.9,49.879999999999995,74.10000000000001,32.9,42.78
303,2017-10-31,28.8,22.880000000000006,43.68,3.2,75.67999999999998,35.0,36.0,73.08,40.32,11.22,22.0,3.3,44.08,70.98,35.0,45.54
304,2017-11-01,17.6,23.4,45.6,2.8000000000000003,78.26,28.7,28.8,75.69,59.85,0.0,12.5,11.1,51.04,70.2,60.9,37.72
305,2017-11-02,16.8,24.18,44.16,2.52,79.98,28.7,30.0,77.42999999999998,57.96,9.68,13.25,7.949999999999998,56.839999999999996,70.2,43.4,37.72
306,2017-11-03,14.4,22.36,45.12,2.56,74.82,29.75,32.800000000000004,74.82,54.81,0.0,13.0,10.95,48.13999999999999,69.42,59.49999999999999,33.58
307,2017-11-04,11.2,16.64,38.4,1.32,48.16,28.35,34.800000000000004,59.16,50.4,0.0,11.75,8.4,38.86,56.160000000000004,34.3,27.14
308,2017-11-05,10.64,16.38,29.61,2.56,41.83,25.28,40.0,58.96,51.03,34.84,13.5,11.1,42.699999999999996,62.370000000000005,0.0,30.360000000000003
309,2017-11-06,14.44,23.92,45.12,3.84,77.43,24.64,33.2,77.44,61.74,29.48,14.31,9.3,57.949999999999996,73.71000000000001,26.0,38.18
310,2017-11-07,17.1,24.44,45.12,2.96,81.88,26.24,29.6,80.08,61.11,29.48,14.31,11.85,60.39,75.33,26.0,39.1
311,2017-11-08,15.96,24.7,45.59,2.64,78.32000000000002,25.28,27.200000000000006,80.08,61.74,30.15,14.04,12.6,60.39,77.76,26.650000000000002,36.34
312,2017-11-09,16.72,24.96,44.18,2.48,87.22,24.96,29.6,82.72,59.22,40.2,14.580000000000002,9.15,57.339999999999996,75.33,27.3,35.42
313,2017-11-10,13.3,21.32,42.77,2.12,76.54,23.36,31.6,66.0,50.4,32.160000000000004,13.23,8.1,47.58,70.47,28.6,32.2
314,2017-11-11,9.88,16.38,35.25,1.32,48.95,24.32,37.2,56.32,47.25,36.18,13.23,10.05,39.65,63.18000000000001,65.0,28.060000000000002
315,2017-11-12,11.31,16.470000000000002,29.76,2.48,42.3,28.35,37.6,66.24,48.51,0.0,12.74,14.11,40.8,65.6,0.0,29.139999999999997
316,2017-11-13,17.94,24.840000000000003,45.12,3.88,79.2,26.95,30.8,88.32,57.96,21.12,14.04,9.35,60.0,79.53999999999999,22.96,38.07
317,2017-11-14,17.55,27.0,48.0,3.08,84.60000000000002,29.05,29.200000000000006,89.28,56.07,42.72,13.52,14.28,57.599999999999994,82.0,22.96,41.36
318,2017-11-15,17.16,27.0,47.04,2.84,90.0,30.8,29.200000000000006,89.28,61.74,21.6,13.78,13.43,58.199999999999996,78.72,22.96,43.71
319,2017-11-16,17.16,25.380000000000006,46.56,2.72,89.10000000000002,29.4,28.8,88.32,63.0,32.16,13.52,13.94,52.199999999999996,76.25999999999999,22.96,39.01
320,2017-11-17,14.82,22.41,42.72,2.48,77.4,32.2,28.8,83.52,58.59,33.6,13.26,13.77,48.6,72.16,23.520000000000003,35.72
321,2017-11-18,10.14,17.28,35.52,1.32,44.1,33.599999999999994,32.4,65.28,48.51,25.92,10.4,10.03,39.6,61.49999999999999,0.0,27.259999999999998
322,2017-11-19,8.68,12.0,23.4,2.56,39.6,27.06,29.97,52.36,47.31,0.0,10.58,14.4,26.84,54.72,14.7,20.9
323,2017-11-20,13.02,16.400000000000002,34.32,4.0,60.48,29.37,25.53,68.53,51.3,13.95,10.58,17.64,34.76,61.919999999999995,18.9,28.5
324,2017-11-21,12.4,16.6,33.93,3.04,64.08,27.72,26.27,65.45,51.3,14.57,10.12,12.96,33.0,63.36,12.9,28.5
325,2017-11-22,11.16,13.8,32.76,2.48,58.32,25.08,26.27,56.98,47.31,31.0,8.97,8.82,29.04,57.599999999999994,13.5,25.84
326,2017-11-23,6.82,9.4,19.11,1.08,34.56,22.11,26.64,39.27,40.47,0.0,9.2,11.34,16.72,48.96,15.0,17.48
327,2017-11-24,6.51,10.2,25.74,1.4,38.16,22.77,25.16,40.81,39.33,0.0,8.97,12.06,24.64,53.28,14.399999999999999,18.62
328,2017-11-25,8.68,11.4,26.130000000000006,1.28,36.72,33.0,31.45,43.12000000000001,42.74999999999999,0.0,11.04,13.5,27.72,56.16,14.399999999999999,22.42
329,2017-11-26,20.46,16.38,27.73,2.96,48.95,28.35,26.860000000000007,64.17,52.08,0.0,17.5,16.400000000000002,43.07,68.0,0.0,27.93
330,2017-11-27,29.14,22.36,40.42,3.8,70.31,29.4,20.74,80.91000000000003,57.04,19.74,18.55,20.0,56.05,79.05,21.450000000000003,39.69
331,2017-11-28,48.36,25.22,45.12,3.3200000000000003,83.66,28.35,21.08,90.21,57.04,40.42,19.25,14.8,59.0,84.14999999999999,33.0,45.08
332,2017-11-29,62.0,25.48,45.59,3.0,86.33,30.1,22.78,93.0,58.28,20.68,35.0,15.8,54.87,85.0,22.0,45.57
333,2017-11-30,42.78,24.96,46.53,2.92,81.88,31.5,22.78,90.21,60.14,0.0,30.8,17.0,53.69,82.45,30.250000000000004,49.0
334,2017-12-01,62.0,23.66,43.71,2.2,83.66,26.95,27.200000000000006,67.89,58.28,0.0,35.0,15.8,50.15,80.75,55.00000000000001,46.55
335,2017-12-02,51.46,17.68,36.19,1.36,50.73,24.15,28.22,50.22000000000001,50.84,0.0,26.95,16.2,43.07,69.7,20.900000000000002,36.75
336,2017-12-03,38.4,17.16,28.2,3.2,49.3,31.45,27.72,56.26,52.46,0.0,20.72,14.28,41.440000000000005,67.22999999999999,11.4,30.24
337,2017-12-04,46.08,24.96,43.71,4.6000000000000005,76.5,31.45,23.76,73.72,61.0,33.84,24.92,19.11,53.2,79.67999999999999,0.0,42.0
338,2017-12-05,42.24,24.96,43.71,3.8,84.14999999999998,29.23,24.42,77.6,59.78,33.84,23.520000000000003,16.8,54.32000000000001,81.33999999999999,9.299999999999999,38.22
339,2017-12-06,43.2,26.0,43.71,3.2,85.0,28.49,25.08,74.69,59.17,34.56,23.8,16.59,56.00000000000001,83.0,9.6,41.58
